,Name,Address,Venue,Venue Latitude,Venue Longitude,Venue Category
14722,Hillingdon,"Hillingdon, Hillingdon",Waitrose & Partners,51.57134366861113,-0.42295721453774604,Supermarket
14723,Hillingdon,"Hillingdon, Hillingdon",Denham Country Park,51.56699869522663,-0.48981189470667225,Park
14724,Hillingdon,"Hillingdon, Hillingdon",Waterstones,51.54452292863072,-0.4813265369706142,Bookstore
14725,Hillingdon,"Hillingdon, Hillingdon",Polish War Memorial,51.54915955386321,-0.3998616967014999,Memorial Site
14726,Hillingdon,"Hillingdon, Hillingdon",Pizza Hut,51.517173491237045,-0.40670022941822026,Pizza Place
14727,Hillingdon,"Hillingdon, Hillingdon",Rush Fitness,51.548670214733576,-0.48186248971279905,Gym
14728,Hillingdon,"Hillingdon, Hillingdon",PizzaExpress,51.54492120808375,-0.4750247874694449,Pizza Place
14729,Hillingdon,"Hillingdon, Hillingdon",Aldi,51.514949020287304,-0.4745717889774839,Supermarket
14730,Hillingdon,"Hillingdon, Hillingdon",The Black Bull,51.562863672750474,-0.40336323021671694,Bar
14731,Hillingdon,"Hillingdon, Hillingdon",Starbucks,51.533520439479865,-0.46896763228204547,Coffee Shop
14732,Hillingdon,"Hillingdon, Hillingdon",H&M,51.5456185,-0.476025,Clothing Store
14733,Hillingdon,"Hillingdon, Hillingdon",Lidl,51.519337243214565,-0.4092475980076898,Supermarket
14734,Hillingdon,"Hillingdon, Hillingdon",Sainsbury's,51.54854,-0.4750316,Supermarket
14735,Hillingdon,"Hillingdon, Hillingdon",Topshop,51.545556648279955,-0.4766308031679558,Women's Store
14736,Hillingdon,"Hillingdon, Hillingdon",Wilko,51.545844648508236,-0.4818803071975708,Furniture / Home Store
14737,Hillingdon,"Hillingdon, Hillingdon",Asda,51.558836120223006,-0.39982450441242773,Supermarket
14738,Hillingdon,"Hillingdon, Hillingdon",The Raj,51.54520446154442,-0.48056676064021253,Indian Restaurant
14739,Hillingdon,"Hillingdon, Hillingdon",Novotel London Heathrow,51.497486338658774,-0.4559489717189331,Hotel
14740,Hillingdon,"Hillingdon, Hillingdon",Costa Coffee,51.516522316401385,-0.4037011449532461,Coffee Shop
14741,Hillingdon,"Hillingdon, Hillingdon",The Swan & Bottle,51.55078857572862,-0.48467475360489337,Pub
14742,Hillingdon,"Hillingdon, Hillingdon",Prezzo,51.54732863553141,-0.4798448262226882,Italian Restaurant
14743,Hillingdon,"Hillingdon, Hillingdon",hmv,51.545703103628156,-0.4764340490911536,Music Store
14744,Hillingdon,"Hillingdon, Hillingdon",Premier Inn London Uxbridge,51.54235156968013,-0.49019142061297316,Hotel
14745,Hillingdon,"Hillingdon, Hillingdon",Boots,51.525241,-0.434182,Pharmacy
14746,Hillingdon,"Hillingdon, Hillingdon",TK Maxx,51.54695066285773,-0.4818259771799605,Clothing Store
14747,Hillingdon,"Hillingdon, Hillingdon",The Plough,51.49346842790531,-0.45787378667754797,Pub
14748,Hillingdon,"Hillingdon, Hillingdon",Costa Coffee,51.55142499176179,-0.4677793763841364,Coffee Shop
14749,Hillingdon,"Hillingdon, Hillingdon",Iceland,51.525244,-0.434164,Grocery Store
14750,Hillingdon,"Hillingdon, Hillingdon",Primark,51.54729841295562,-0.4809756640980301,Clothing Store
14751,Hillingdon,"Hillingdon, Hillingdon",The White Hart,51.48989885234526,-0.43513011353108466,Pub
14752,Hillingdon,"Hillingdon, Hillingdon",Aldi,51.5597039935691,-0.40140992728196395,Supermarket
14753,Hillingdon,"Hillingdon, Hillingdon",KFC,51.558206475252405,-0.4926144037777342,Fast Food Restaurant
14754,Hillingdon,"Hillingdon, Hillingdon",KFC,51.53009020288032,-0.44820498455711455,Fast Food Restaurant
14755,Hillingdon,"Hillingdon, Hillingdon",Lancaster Suites,51.534427013338636,-0.4715063581873622,Hotel
14756,Hillingdon,"Hillingdon, Hillingdon",Greggs,51.51209545301562,-0.44459852910638237,Bakery
14757,Hillingdon,"Hillingdon, Hillingdon",Co-op Food,51.55081527256423,-0.44879704754376815,Grocery Store
14758,Hillingdon,"Hillingdon, Hillingdon",The Botwell Inn (Wetherspoon),51.50806074278347,-0.4164923456381899,Pub
14759,Hillingdon,"Hillingdon, Hillingdon",Sipson Tandoori Indian Restaurant,51.502094757313046,-0.4670118907017431,Indian Restaurant
14760,Hillingdon,"Hillingdon, Hillingdon",Co-op Food,51.56459991153818,-0.44497837112797,Grocery Store
14761,Hillingdon,"Hillingdon, Hillingdon",Wilko,51.5069384,-0.4177709,Furniture / Home Store
14762,Hillingdon,"Hillingdon, Hillingdon",Gurkha's Pride,51.57301557215369,-0.423091977700842,Asian Restaurant
14763,Hillingdon,"Hillingdon, Hillingdon",Ramada Hotel Ruislip,51.55709593569601,-0.39797184894966753,Hotel
14764,Hillingdon,"Hillingdon, Hillingdon",Premier Inn London Heathrow Airport (M4/J4),51.49601656045574,-0.4479771852493286,Hotel
14765,Hillingdon,"Hillingdon, Hillingdon","The Fairway, Ruislip Golf Club",51.57052073881855,-0.4379655002561078,Pub
14766,Hillingdon,"Hillingdon, Hillingdon",Co-op Food,51.53524972972384,-0.3943705558776855,Grocery Store
14767,Hillingdon,"Hillingdon, Hillingdon",Wealdstone FC,51.56947234648752,-0.41739989629845703,Soccer Field
14768,Hillingdon,"Hillingdon, Hillingdon",Sainsbury's Local,51.50452004,-0.45873208,Grocery Store
14769,Hillingdon,"Hillingdon, Hillingdon",Achari,51.48964127452015,-0.45652386598174244,Indian Restaurant
14770,Hillingdon,"Hillingdon, Hillingdon",Game,51.516521091529775,-0.40333970704511596,Video Game Store
14771,Hillingdon,"Hillingdon, Hillingdon",Domino's Pizza,51.54168871010534,-0.4484091628190701,Pizza Place
14772,Hillingdon,"Hillingdon, Hillingdon",Subway,51.572717781943425,-0.42286574606901506,Sandwich Place
14773,Hither Green,"Hither Green, Lewisham",Tamara Lounge,51.528826334138934,-0.4439784600346573,Indian Restaurant
14774,Hither Green,"Hither Green, Lewisham",The Red Lion Hotel,51.53488341809798,-0.46115894472271124,Pub
14775,Hither Green,"Hither Green, Lewisham",Jack's Fish & Chips,51.53738980633049,-0.47160789410976794,Fish & Chips Shop
14776,Hither Green,"Hither Green, Lewisham",Costco Wholesale,51.52531861100298,-0.43412864185202477,Warehouse Store
14777,Hither Green,"Hither Green, Lewisham",Hillingdon Court Park,51.54169355122564,-0.4484411037417141,Park
14778,Hither Green,"Hither Green, Lewisham",Javitri,51.54939650598031,-0.4827015450480411,Restaurant
14779,Hither Green,"Hither Green, Lewisham",Nando's,51.54485377899289,-0.47653393127537735,Portuguese Restaurant
14780,Hither Green,"Hither Green, Lewisham",Nabrasa,51.5469053551733,-0.47854726171986567,Brazilian Restaurant
14781,Hither Green,"Hither Green, Lewisham",Hillingdon Sports & Leisure Complex,51.55167388967325,-0.46750479681564444,Gym / Fitness Center
14782,Hither Green,"Hither Green, Lewisham",Caffè Nero,51.5453728589683,-0.4778289933977688,Coffee Shop
14783,Hither Green,"Hither Green, Lewisham",Sarasas,51.519513972643004,-0.4125886434696029,Indian Restaurant
14784,Hither Green,"Hither Green, Lewisham",Beck Theatre,51.52100154869222,-0.4217795452262851,Theater
14785,Hither Green,"Hither Green, Lewisham",Pret A Manger,51.54613020999364,-0.4790993771317845,Sandwich Place
14786,Hither Green,"Hither Green, Lewisham",Tesco,51.51565824951703,-0.4771657006238433,Supermarket
14787,Hither Green,"Hither Green, Lewisham",Dinosaur Escape Adventure Golf,51.54193698661981,-0.39641622231135326,Mini Golf
14788,Hither Green,"Hither Green, Lewisham",Bella Italia,51.54512933193958,-0.4769562711639992,Italian Restaurant
14789,Hither Green,"Hither Green, Lewisham",Coffee Break,51.545263203860536,-0.4774325657724995,Coffee Shop
14790,Hither Green,"Hither Green, Lewisham",The Barn Hotel,51.570779456480274,-0.4218073535724997,Hotel
14791,Hither Green,"Hither Green, Lewisham",Debenhams,51.54519333951645,-0.47599219067709,Department Store
14792,Hither Green,"Hither Green, Lewisham",Odeon,51.545089647374645,-0.47597290461578723,Multiplex
14793,Hither Green,"Hither Green, Lewisham",The White Bear,51.57190291807654,-0.4311874579071877,Pub
14794,Hither Green,"Hither Green, Lewisham",Five Guys,51.5462832092572,-0.47934266823777966,Burger Joint
14795,Hither Green,"Hither Green, Lewisham",Starbucks,51.545742,-0.478584,Coffee Shop
14796,Hither Green,"Hither Green, Lewisham",Costa Coffee,51.54654131856394,-0.47991182909923236,Coffee Shop
14797,Hither Green,"Hither Green, Lewisham",wagamama,51.54495013579234,-0.4768548509914288,Asian Restaurant
14798,Hither Green,"Hither Green, Lewisham",Go Sing,51.508947263135724,-0.4738088003389714,Chinese Restaurant
14799,Hither Green,"Hither Green, Lewisham",Zayani indian Restaurant,51.488718561686476,-0.45612771616128056,Indian Restaurant
14800,Hither Green,"Hither Green, Lewisham",The Black Horse,51.53720304440398,-0.5156789872548643,Bar
14801,Hither Green,"Hither Green, Lewisham",Harris + Hoole,51.54615168152126,-0.4793525112889039,Coffee Shop
14802,Hither Green,"Hither Green, Lewisham",Costa Coffee,51.53297183903421,-0.4735164953829755,Coffee Shop
14803,Hither Green,"Hither Green, Lewisham",Hillingdon Wyevale Garden Centre,51.52809844397832,-0.4691952226935776,Garden Center
14804,Hither Green,"Hither Green, Lewisham",Disney Store,51.54572154746088,-0.4772199027731731,Toy / Game Store
14805,Hither Green,"Hither Green, Lewisham",Malt Shovel,51.52967830580384,-0.4855228769346973,Pub
14806,Hither Green,"Hither Green, Lewisham",West London Shooting School,51.542336,-0.402321,Athletics & Sports
14807,Hither Green,"Hither Green, Lewisham",Buckinghamshire Golf Club,51.570232738857186,-0.4854690364220281,Golf Course
14808,Hither Green,"Hither Green, Lewisham",The Old Vinyl Factory,51.50489267346989,-0.42854994535446167,Music Venue
14809,Hither Green,"Hither Green, Lewisham",Smith's Nurseries,51.55593627636966,-0.49145707985123604,Garden Center
14810,Hither Green,"Hither Green, Lewisham",Virgin Active,51.54478239644773,-0.4783279660201806,Gym / Fitness Center
14811,Hither Green,"Hither Green, Lewisham",RAF Northolt (NHT),51.55684900747291,-0.40726661682128906,Military Base
14812,Hither Green,"Hither Green, Lewisham",Nando's,51.55924,-0.39965183,Portuguese Restaurant
14813,Hither Green,"Hither Green, Lewisham",The General Elliot,51.54281381861193,-0.48838169201378695,Pub
14814,Hither Green,"Hither Green, Lewisham",Cineworld,51.5593042463458,-0.4003493434650904,Multiplex
14815,Hither Green,"Hither Green, Lewisham",Roosters Piri Piri,51.52022002971018,-0.414422269227134,Fast Food Restaurant
14816,Hither Green,"Hither Green, Lewisham",Wimpy,51.57236116453586,-0.4229213297367096,Burger Joint
14817,Hither Green,"Hither Green, Lewisham",Pizza Hut,51.54723823399297,-0.4795290326773056,Pizza Place
14818,Hither Green,"Hither Green, Lewisham",The Queens Head,51.54586751308795,-0.4798830270233304,Pub
14819,Hither Green,"Hither Green, Lewisham",Dragon Inn,51.541699927027956,-0.44841474306803797,Chinese Restaurant
14820,Hither Green,"Hither Green, Lewisham",Red Iron Burgers,51.54485263497405,-0.47684612053578257,Burger Joint
14821,Hither Green,"Hither Green, Lewisham",Nuffield Health Fitness & Wellbeing Gym,51.512258711010226,-0.444647750480093,Gym / Fitness Center
14822,Hither Green,"Hither Green, Lewisham",Waitrose & Partners,51.57134366861113,-0.42295721453774604,Supermarket
14823,Hither Green,"Hither Green, Lewisham",Denham Country Park,51.56699869522663,-0.48981189470667225,Park
14824,Hither Green,"Hither Green, Lewisham",Waterstones,51.54452292863072,-0.4813265369706142,Bookstore
14825,Hither Green,"Hither Green, Lewisham",Polish War Memorial,51.54915955386321,-0.3998616967014999,Memorial Site
14826,Hither Green,"Hither Green, Lewisham",Pizza Hut,51.517173491237045,-0.40670022941822026,Pizza Place
14827,Hither Green,"Hither Green, Lewisham",Rush Fitness,51.548670214733576,-0.48186248971279905,Gym
14828,Hither Green,"Hither Green, Lewisham",PizzaExpress,51.54492120808375,-0.4750247874694449,Pizza Place
14829,Hither Green,"Hither Green, Lewisham",Aldi,51.514949020287304,-0.4745717889774839,Supermarket
14830,Hither Green,"Hither Green, Lewisham",The Black Bull,51.562863672750474,-0.40336323021671694,Bar
14831,Hither Green,"Hither Green, Lewisham",Starbucks,51.533520439479865,-0.46896763228204547,Coffee Shop
14832,Hither Green,"Hither Green, Lewisham",H&M,51.5456185,-0.476025,Clothing Store
14833,Hither Green,"Hither Green, Lewisham",Lidl,51.519337243214565,-0.4092475980076898,Supermarket
14834,Hither Green,"Hither Green, Lewisham",Sainsbury's,51.54854,-0.4750316,Supermarket
14835,Hither Green,"Hither Green, Lewisham",Topshop,51.545556648279955,-0.4766308031679558,Women's Store
14836,Hither Green,"Hither Green, Lewisham",Wilko,51.545844648508236,-0.4818803071975708,Furniture / Home Store
14837,Hither Green,"Hither Green, Lewisham",Asda,51.558836120223006,-0.39982450441242773,Supermarket
14838,Hither Green,"Hither Green, Lewisham",The Raj,51.54520446154442,-0.48056676064021253,Indian Restaurant
14839,Hither Green,"Hither Green, Lewisham",Novotel London Heathrow,51.497486338658774,-0.4559489717189331,Hotel
14840,Hither Green,"Hither Green, Lewisham",Costa Coffee,51.516522316401385,-0.4037011449532461,Coffee Shop
14841,Hither Green,"Hither Green, Lewisham",The Swan & Bottle,51.55078857572862,-0.48467475360489337,Pub
14842,Hither Green,"Hither Green, Lewisham",Prezzo,51.54732863553141,-0.4798448262226882,Italian Restaurant
14843,Hither Green,"Hither Green, Lewisham",hmv,51.545703103628156,-0.4764340490911536,Music Store
14844,Hither Green,"Hither Green, Lewisham",Premier Inn London Uxbridge,51.54235156968013,-0.49019142061297316,Hotel
14845,Hither Green,"Hither Green, Lewisham",Boots,51.525241,-0.434182,Pharmacy
14846,Hither Green,"Hither Green, Lewisham",TK Maxx,51.54695066285773,-0.4818259771799605,Clothing Store
14847,Hither Green,"Hither Green, Lewisham",The Plough,51.49346842790531,-0.45787378667754797,Pub
14848,Hither Green,"Hither Green, Lewisham",Costa Coffee,51.55142499176179,-0.4677793763841364,Coffee Shop
14849,Hither Green,"Hither Green, Lewisham",Iceland,51.525244,-0.434164,Grocery Store
14850,Hither Green,"Hither Green, Lewisham",Primark,51.54729841295562,-0.4809756640980301,Clothing Store
14851,Hither Green,"Hither Green, Lewisham",The White Hart,51.48989885234526,-0.43513011353108466,Pub
14852,Hither Green,"Hither Green, Lewisham",Aldi,51.5597039935691,-0.40140992728196395,Supermarket
14853,Hither Green,"Hither Green, Lewisham",KFC,51.558206475252405,-0.4926144037777342,Fast Food Restaurant
14854,Hither Green,"Hither Green, Lewisham",KFC,51.53009020288032,-0.44820498455711455,Fast Food Restaurant
14855,Hither Green,"Hither Green, Lewisham",Lancaster Suites,51.534427013338636,-0.4715063581873622,Hotel
14856,Hither Green,"Hither Green, Lewisham",Greggs,51.51209545301562,-0.44459852910638237,Bakery
14857,Hither Green,"Hither Green, Lewisham",Co-op Food,51.55081527256423,-0.44879704754376815,Grocery Store
14858,Hither Green,"Hither Green, Lewisham",The Botwell Inn (Wetherspoon),51.50806074278347,-0.4164923456381899,Pub
14859,Hither Green,"Hither Green, Lewisham",Sipson Tandoori Indian Restaurant,51.502094757313046,-0.4670118907017431,Indian Restaurant
14860,Hither Green,"Hither Green, Lewisham",Co-op Food,51.56459991153818,-0.44497837112797,Grocery Store
14861,Hither Green,"Hither Green, Lewisham",Wilko,51.5069384,-0.4177709,Furniture / Home Store
14862,Hither Green,"Hither Green, Lewisham",Gurkha's Pride,51.57301557215369,-0.423091977700842,Asian Restaurant
14863,Hither Green,"Hither Green, Lewisham",Ramada Hotel Ruislip,51.55709593569601,-0.39797184894966753,Hotel
14864,Hither Green,"Hither Green, Lewisham",Premier Inn London Heathrow Airport (M4/J4),51.49601656045574,-0.4479771852493286,Hotel
14865,Hither Green,"Hither Green, Lewisham","The Fairway, Ruislip Golf Club",51.57052073881855,-0.4379655002561078,Pub
14866,Hither Green,"Hither Green, Lewisham",Co-op Food,51.53524972972384,-0.3943705558776855,Grocery Store
14867,Hither Green,"Hither Green, Lewisham",Wealdstone FC,51.56947234648752,-0.41739989629845703,Soccer Field
14868,Hither Green,"Hither Green, Lewisham",Sainsbury's Local,51.50452004,-0.45873208,Grocery Store
14869,Hither Green,"Hither Green, Lewisham",Achari,51.48964127452015,-0.45652386598174244,Indian Restaurant
14870,Hither Green,"Hither Green, Lewisham",Game,51.516521091529775,-0.40333970704511596,Video Game Store
14871,Hither Green,"Hither Green, Lewisham",Domino's Pizza,51.54168871010534,-0.4484091628190701,Pizza Place
14872,Hither Green,"Hither Green, Lewisham",Subway,51.572717781943425,-0.42286574606901506,Sandwich Place
14873,Holborn,"Holborn, Camden",Scarfes Bar,51.51781314398572,-0.11818441766647803,Hotel Bar
14874,Holborn,"Holborn, Camden",The Hoxton Hotel,51.51737378890881,-0.12227414519594333,Hotel
14875,Holborn,"Holborn, Camden",Rosewood London,51.51746842846652,-0.11781017238253777,Hotel
14876,Holborn,"Holborn, Camden",Sir John Soane's Museum,51.51683252722464,-0.1175400405817299,History Museum
14877,Holborn,"Holborn, Camden",Holborn Dining Room,51.517493,-0.117541,English Restaurant
14878,Holborn,"Holborn, Camden",Mirror Room,51.517444492054985,-0.11782356015108676,Restaurant
14879,Holborn,"Holborn, Camden",Chicken Shop,51.51741454820214,-0.12229128684982028,Wings Joint
14880,Holborn,"Holborn, Camden",Ship Tavern,51.51720427096293,-0.11917845474716426,Pub
14881,Holborn,"Holborn, Camden",Princess Louise,51.517470434080224,-0.12162140178469247,Pub
14882,Holborn,"Holborn, Camden",Hubbard & Bell,51.51739983927379,-0.12222518811212611,Restaurant
14883,Holborn,"Holborn, Camden",Infinity Motorcycles,51.517344,-0.123312,Motorcycle Shop
14884,Holborn,"Holborn, Camden",The Black Penny,51.51519097792153,-0.12154506230333152,Coffee Shop
14885,Holborn,"Holborn, Camden",Bloomsbury Square,51.51874027871787,-0.12262162673180511,Park
14886,Holborn,"Holborn, Camden",My Old Dutch,51.517421714998676,-0.1220618953038433,Creperie
14887,Holborn,"Holborn, Camden",London Review Bookshop,51.51848537875849,-0.1243692539734231,Bookstore
14888,Holborn,"Holborn, Camden",Drury 188-189,51.51606000719529,-0.12411071051324417,Café
14889,Holborn,"Holborn, Camden",Lincoln's Inn Fields,51.51611390655047,-0.11655807495117188,Park
14890,Holborn,"Holborn, Camden",The Espresso Room,51.51839931000002,-0.1208240232215836,Coffee Shop
14891,Holborn,"Holborn, Camden",Holborn Whippet,51.51871889823023,-0.12165225753075339,Pub
14892,Holborn,"Holborn, Camden",Abeno,51.51744706211849,-0.1251682412880507,Okonomiyaki Restaurant
14893,Holborn,"Holborn, Camden",Top Secret Comedy,51.5153842464309,-0.12320203003363296,Comedy Club
14894,Holborn,"Holborn, Camden",Nando's,51.51766254068372,-0.12143819911950277,Portuguese Restaurant
14895,Holborn,"Holborn, Camden",Bloch,51.51492066152523,-0.12236699439600206,Sporting Goods Shop
14896,Holborn,"Holborn, Camden",Warner Bros Screening Rooms,51.520103641907696,-0.11895600189531841,Office
14897,Holborn,"Holborn, Camden",Freemasons' Hall,51.51496116000009,-0.1216109989249344,Building
14898,Holborn,"Holborn, Camden",Oliver Bonas,51.518173,-0.116928,Women's Store
14899,Holborn,"Holborn, Camden","Club Quarters Hotel, Lincoln's Inn Fields",51.51608839787134,-0.11849558352103579,Hotel
14900,Holborn,"Holborn, Camden",All Star Lanes,51.51939537494199,-0.12267580468732638,Bowling Alley
14901,Holborn,"Holborn, Camden",Barrafina,51.51441724037805,-0.12176794571673841,Tapas Restaurant
14902,Holborn,"Holborn, Camden",Great Queen Street,51.51525849541429,-0.12141854953843599,Gastropub
14903,Holborn,"Holborn, Camden",New London Theatre,51.51523139490912,-0.12249218231776687,Theater
14904,Holborn,"Holborn, Camden",Shoryu Ramen,51.51517110801305,-0.12162631873166245,Ramen Restaurant
14905,Holborn,"Holborn, Camden",Caffè Nero,51.51781772045387,-0.11925525921069983,Coffee Shop
14906,Holborn,"Holborn, Camden",Sicilian Avenue,51.518648018639276,-0.12118845481381008,Plaza
14907,Holborn,"Holborn, Camden",Margot,51.51481354534521,-0.12185178378653987,Italian Restaurant
14908,Holborn,"Holborn, Camden",Good Vibes,51.5150641324494,-0.1237409234782337,Gym
14909,Holborn,"Holborn, Camden",Kimchee,51.518207272666125,-0.11637996437944839,Korean Restaurant
14910,Holborn,"Holborn, Camden",Byron Holborn,51.51766425497988,-0.1199481866259729,Burger Joint
14911,Holborn,"Holborn, Camden",eat TOKYO,51.5198487781593,-0.11741012093263553,Japanese Restaurant
14912,Holborn,"Holborn, Camden",Lowlander Grand Cafe,51.51490679847883,-0.1223824150685712,Beer Bar
14913,Holborn,"Holborn, Camden",Novelty Automation,51.51979344839852,-0.11705485435813648,Arcade
14914,Holborn,"Holborn, Camden",Mandira,51.5145139505611,-0.12214446286818108,Snack Place
14915,Holborn,"Holborn, Camden",British Museum,51.51898752998855,-0.12650970438650933,History Museum
14916,Holborn,"Holborn, Camden",The Hospital Club,51.51475188104656,-0.12471199035644531,Performing Arts Venue
14917,Holborn,"Holborn, Camden",The Bull Steak Expert,51.51952,-0.11736,Argentinian Restaurant
14918,Holborn,"Holborn, Camden",Farmstand,51.514490667764754,-0.12183444557192157,Restaurant
14919,Holborn,"Holborn, Camden",The Craft Beer Co.,51.51575827252237,-0.12619345122012288,Beer Bar
14920,Holborn,"Holborn, Camden",pod,51.517557394384205,-0.12072837072360698,Salad Place
14921,Holborn,"Holborn, Camden",Savoir Faire,51.517034734036656,-0.12583796177754003,French Restaurant
14922,Holborn,"Holborn, Camden",Red Lion Square Gardens,51.51926218217892,-0.11885418069516426,Plaza
14923,Holborn,"Holborn, Camden",James Smith & Sons,51.51690237907405,-0.12684293852274278,Accessories Store
14924,Holborn,"Holborn, Camden",Kastner & Ovens,51.51344414651399,-0.12255614942563876,Deli / Bodega
14925,Holborn,"Holborn, Camden",Nuffield Health Fitness & Wellbeing Gym,51.51415625004893,-0.12390816109064977,Gym
14926,Holborn,"Holborn, Camden",wellbeing kitchen,51.516782,-0.125907,Korean Restaurant
14927,Holborn,"Holborn, Camden",Conway Hall,51.51999098674031,-0.11826575222690944,Convention Center
14928,Holborn,"Holborn, Camden",The Egyptian Exhibition,51.519400891828084,-0.12689243886948395,Exhibit
14929,Holborn,"Holborn, Camden","Theatre Royal, Drury Lane",51.513066778067355,-0.12030367354297458,Theater
14930,Holborn,"Holborn, Camden",Royal Mile Whiskies,51.51716169075045,-0.12709745658404187,Liquor Store
14931,Holborn,"Holborn, Camden",Shaftesbury Theatre,51.516064752071685,-0.12588550542186025,Theater
14932,Holborn,"Holborn, Camden",The Rock & Sole Plaice,51.514901080296795,-0.12508700486791494,Fish & Chips Shop
14933,Holborn,"Holborn, Camden",Parsons,51.514657,-0.124913,Seafood Restaurant
14934,Holborn,"Holborn, Camden",CoCo Fresh Tea & Juice,51.518780384773834,-0.12472065020472459,Bubble Tea Shop
14935,Holborn,"Holborn, Camden",Magma,51.514595709450674,-0.12534382465199853,Gift Shop
14936,Holborn,"Holborn, Camden",Simit Sarayi (Simit Sarayı),51.52029156068311,-0.12246701525705524,Bakery
14937,Holborn,"Holborn, Camden",AllSaints,51.51370408399953,-0.123361690411062,Clothing Store
14938,Holborn,"Holborn, Camden",The Espresso Room,51.52191,-0.119774714,Coffee Shop
14939,Holborn,"Holborn, Camden",Montague on the Gardens,51.52008610606201,-0.12573264344326288,Hotel
14940,Holborn,"Holborn, Camden",Bea's of Bloomsbury,51.52089961920781,-0.1160248615630947,Cupcake Shop
14941,Holborn,"Holborn, Camden",London Cocktail Club,51.51658497109711,-0.12631267190748005,Cocktail Bar
14942,Holborn,"Holborn, Camden",Ecco,51.51596448990867,-0.1240064251917947,Pizza Place
14943,Holborn,"Holborn, Camden",Amorino,51.513598431526574,-0.12350899424089698,Ice Cream Shop
14944,Holborn,"Holborn, Camden",Taco Bell,51.52032884,-0.12301291,Fast Food Restaurant
14945,Holborn,"Holborn, Camden",Paul,51.51822937594171,-0.1148261491612167,Bakery
14946,Holborn,"Holborn, Camden",Chang's Noodles,51.51712696901366,-0.12551432819648917,Chinese Restaurant
14947,Holborn,"Holborn, Camden",Byron,51.51581375921546,-0.1268457842508281,Burger Joint
14948,Holborn,"Holborn, Camden",Amigos,51.51883789687127,-0.11687003327764503,Italian Restaurant
14949,Holborn,"Holborn, Camden",The Queen's Head,51.52071350466573,-0.11691904463657465,Gastropub
14950,Holborn,"Holborn, Camden",Kintan Japanese BBQ,51.518284498479716,-0.11356746644577884,Japanese Restaurant
14951,Holborn,"Holborn, Camden",Circus,51.51441662582096,-0.12492392368259568,Cocktail Bar
14952,Holborn,"Holborn, Camden",La Fromagerie,51.521793,-0.118292,Cheese Shop
14953,Holborn,"Holborn, Camden",Peacock Theatre,51.51439402156201,-0.11801369924641344,College Auditorium
14954,Holborn,"Holborn, Camden",Hozi,51.520350658457524,-0.11768456368352073,Korean Restaurant
14955,Holborn,"Holborn, Camden",Scoop,51.514702863750514,-0.12520522693029124,Ice Cream Shop
14956,Holborn,"Holborn, Camden",Chilango,51.51809199765566,-0.11370434112590683,Burrito Place
14957,Holborn,"Holborn, Camden",itsu,51.51687243350868,-0.12758786670825098,Sushi Restaurant
14958,Holborn,"Holborn, Camden",Becks Cafe,51.5196926707401,-0.11721715148297718,Café
14959,Holborn,"Holborn, Camden",Great Court,51.519278455616465,-0.12664318084716797,Plaza
14960,Holborn,"Holborn, Camden",British Museum Enlightenment Gallery,51.5193064530251,-0.12647575648205298,Exhibit
14961,Holborn,"Holborn, Camden",Fields Bar and Kitchen,51.51595770940021,-0.11729185397782418,Restaurant
14962,Holborn,"Holborn, Camden",Tea and Tattle,51.51801481028071,-0.1268235781757955,Tea Room
14963,Holborn,"Holborn, Camden",The Lebanese Bakery,51.513377389874485,-0.12043790507216334,Lebanese Restaurant
14964,Holborn,"Holborn, Camden",The Swan,51.521094439157174,-0.12274469519052067,Pub
14965,Holborn,"Holborn, Camden",Pret A Manger,51.516872129470194,-0.1272478556819151,Sandwich Place
14966,Holborn,"Holborn, Camden",Queen Square,51.52148133630507,-0.12226816941294721,Garden
14967,Holborn,"Holborn, Camden",Premier Inn London Holborn,51.520134,-0.1173208,Hotel
14968,Holborn,"Holborn, Camden",Fielding Hotel,51.513911064441594,-0.12202524433832891,Hotel
14969,Holborn,"Holborn, Camden",Oasis Outdoor Swimming Pool,51.51571424734388,-0.12593794049421292,Pool
14970,Holborn,"Holborn, Camden",Sarastro,51.513715575056715,-0.12006863971364462,Turkish Restaurant
14971,Holborn,"Holborn, Camden",Fortune Theatre,51.51327854934091,-0.12057324638031827,Theater
14972,Holborn,"Holborn, Camden",Rokit Vintage,51.51408839896802,-0.12457630341397963,Thrift / Vintage Store
14973,Holland Park,"Holland Park, Kensington and Chelsea",Scarfes Bar,51.51781314398572,-0.11818441766647803,Hotel Bar
14974,Holland Park,"Holland Park, Kensington and Chelsea",The Hoxton Hotel,51.51737378890881,-0.12227414519594333,Hotel
14975,Holland Park,"Holland Park, Kensington and Chelsea",Rosewood London,51.51746842846652,-0.11781017238253777,Hotel
14976,Holland Park,"Holland Park, Kensington and Chelsea",Sir John Soane's Museum,51.51683252722464,-0.1175400405817299,History Museum
14977,Holland Park,"Holland Park, Kensington and Chelsea",Holborn Dining Room,51.517493,-0.117541,English Restaurant
14978,Holland Park,"Holland Park, Kensington and Chelsea",Mirror Room,51.517444492054985,-0.11782356015108676,Restaurant
14979,Holland Park,"Holland Park, Kensington and Chelsea",Chicken Shop,51.51741454820214,-0.12229128684982028,Wings Joint
14980,Holland Park,"Holland Park, Kensington and Chelsea",Ship Tavern,51.51720427096293,-0.11917845474716426,Pub
